product_url,product_name,brand,mrp,sale_price,discount_percentage,star_rating,no_of_reviews,general_information,warranty,installation_demo_information,performance_features_information,cooking_features_information,power_features_information,dimensions_information,Model Name,Type,Capacity,Color,Control Type,Mount Type,Warranty Summary,Power Output,Power Requirement,Width,Height,Weight,Power Levels,Preheat,Timer,Defrost,Steam Cook,Reheat,Alarm,Child Lock,Overheat Protection,Racks & Trays Available
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itm24fc1b394685c?pid=MRCGM7T6ZH6YQHNZ,"SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",SAMSUNG,"21,500","17,240",19,3.6,8,"{'In The Box': '1 Microwave Oven, 1 Wire Rack, 1 Crusty Plate, 1 Multi Spit, Warranty Card and User Manual', 'Brand': 'SAMSUNG', 'Model Name': 'MC28A6035QS/TL', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Silver, Black', 'Shade': 'Sliver', 'Control Type': 'Tact (Buttons)', 'Mount Type': 'Counter Top'}","{'Warranty Summary': '1 Year Standard Warranty on Product, 10 Years Warranty on Ceramic Enamel Cavity.', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door or Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is Not Used According to the Instructions Given in the Instruction Manual, Modification or Alteration of Any Nature is Made in the Electrical Circuitry or Physical Construction of the Set, Site (Premises Where the Product is Kept) Conditions That Do Not Confirm to the Recommended Operating Conditions of the Machine, Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centres or Purchaser's Residence""}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Reheat': 'Yes'}","{'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W'}","{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '46.3 cm', 'Cavity Width': '35.8 cm', 'Cavity Height': '23.55 cm', 'Cavity Depth': '32.7 cm', 'Weight': '17.9 kg'}",MC28A6035QS/TL,Convection,28 L,"Silver, Black",Tact (Buttons),Counter Top,"1 Year Standard Warranty on Product, 10 Years Warranty on Ceramic Enamel Cavity.",900 W,"AC 230 V, 50 Hz",51.7 cm,31 cm,17.9 kg,6,Yes,Yes,Yes,No,Yes,,Yes,Yes,
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itmc6cc053cb0d63?pid=MRCGAPJQDDGQXE92,"SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",SAMSUNG,"20,990","15,900",24,4,21,"{'In The Box': 'Wire Rack Crusty Plate Multi Spit Quick Guide Label 1 Microwave Oven', 'Brand': 'SAMSUNG', 'Model Name': 'MC28H5025VR', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black with Delight Red', 'Control Type': 'Tact (Buttons)', 'Mount Type': 'TABLE MOUNT', 'Series': 'SlimFry™', 'Display Type': 'DIGITAL', 'Manufacturing Year': '2022'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}",{'Not available'},{'Power Output': '2100 W'},"{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '47.4 cm', 'Weight': '17.5 kg'}",MC28H5025VR,Convection,28 L,Black,Tact (Buttons),TABLE MOUNT,,2100 W,,51.7 cm,31 cm,17.5 kg,,Yes,Yes,Yes,Yes,Yes,,,,
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itm149ff3308f80c?pid=MRCGJZYUFVUD7WJZ,"SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VS/TL, Silver)",SAMSUNG,"18,990","15,530",18,0,0,"{'In The Box': '1 Microwave Oven, Wire Rack and Quick Guide Label', 'Brand': 'SAMSUNG', 'Model Name': 'MC28A5025VS/TL', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Silver', 'Shade': 'Silver', 'Control Type': 'Tact (Buttons)', 'Mount Type': 'Counter Top'}","{'Warranty Summary': '1 Year Warranty on Product from Samsung', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door or Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is Not Used According to the Instructions Given in the Instruction Manual, Modification or Alteration of Any Nature is Made in the Electrical Circuitry or Physical Construction of the Set, Site (Premises Where the Product is Kept) Conditions That Do Not Confirm to the Recommended Operating Conditions of the Machine, Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centres or Purchaser's Residence""}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Reheat': 'Yes', 'Other Performance Features': 'Auto Cook, Defrost, Control Panel Lock, Timer, Turntable, Slimfry, Crusty Plate, Tact Control, Multi Spit'}","{'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W'}","{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '47.48 cm', 'Cavity Width': '35.8 cm', 'Cavity Height': '23.5 cm', 'Cavity Depth': '32.7 cm', 'Weight': '17.5 kg'}",MC28A5025VS/TL,Convection,28 L,Silver,Tact (Buttons),Counter Top,1 Year Warranty on Product from Samsung,900 W,"AC 230 V, 50 Hz",51.7 cm,31 cm,17.5 kg,6,Yes,Yes,Yes,No,Yes,,Yes,Yes,
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itm5a51de9c8b91a?pid=MRCEKGJQWHH54UEW,"SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",SAMSUNG,"17,990","13,999",22,4.4,916,"{'In The Box': '1 Microwave Oven\n1 Crusty Plate and Quick Guide Label\n1 Wire Rack', 'Brand': 'SAMSUNG', 'Model Name': 'MC28H5033CK', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Display Type': 'LED Display', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'No', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Control Features': '30 sec. Plus', 'Temperature Range': '40 - 200 degree C', 'Other Performance Features': 'Power Defrost'}","{'Memory Function': 'No', 'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Wire Rack', 'Other Convenience Features': 'Clock, Eco Mode, Sound On / Off, Dough Proof / Yogurt'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W', 'Other Power Features': 'Power Consumption (Max): 2900 W, Standby Energy Savings'}","{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '47.48 cm', 'Turntable Diameter': '31.8 cm', 'Cavity Width': '35.8 cm', 'Cavity Height': '23.55 cm', 'Cavity Depth': '32.7 cm', 'Weight': '17.5 kg'}",MC28H5033CK,Convection,28 L,Black,Touch Key Pad (Membrane),,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",51.7 cm,31 cm,17.5 kg,6,Yes,No,Yes,No,,,Yes,,Wire Rack
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itm43671b9edbcf3?pid=MRCDWBZXJFWEP22E,"SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",SAMSUNG,"11,050","10,999",0,4.4,"7,031","{'In The Box': '1 Roller Ring\n1 Microwave Oven\n1 Glass Turn Table\n1 Gril Rack & 1 User Manual with Warranty Card', 'Brand': 'SAMSUNG', 'Model Name': 'CE73JD-B', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Full Black', 'Shade': 'Full Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'CMO', 'Display Type': 'LED', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on product, 10 years on ceramic enamel', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Control Features': '30 sec Plus', 'Other Performance Features': 'Auto Cook, Auto Power (4), Various Cooking Mode'}","{'Alarm': 'Yes', 'Deodorizer': 'No', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Round Rack'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Microwave': '1200 W', 'Other Power Features': 'Output Power (Max) 2350W'}","{'Width': '48.9 cm', 'Height': '28.2 cm', 'Depth': '44.4 cm', 'Turntable Diameter': '255 mm', 'Weight': '15 kg'}",CE73JD-B,Convection,21 L,Full Black,Touch Key Pad (Membrane),CMO,"1 year on product, 10 years on ceramic enamel",800 W,"AC 230 V, 50 Hz",48.9 cm,28.2 cm,15 kg,6,Yes,Yes,Yes,No,,Yes,Yes,,Round Rack
https://www.flipkart.com/samsung-32-l-slim-fry-convection-grill-microwave-oven/p/itme6950ede20c99?pid=MRCFCEYZJRKHP2FF,"SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",SAMSUNG,"19,000","19,000",0,4.4,"2,774","{'In The Box': 'Roller Ring\nWire Rack\nGlass Turn Table\nUser Manual with Warranty Card\n1 Microwave Oven', 'Brand': 'SAMSUNG', 'Model Name': 'MC32J7035CT', 'Type': 'Convection & Grill', 'Capacity': '32 L', 'Color': 'Black, Grey', 'Shade': 'Black, Grey', 'Control Type': 'Tact (Buttons), Jog Dial', 'Mount Type': 'Counter Top', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': 'Parts: Main Door/Door Plastic'}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.', 'Installation Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '523 mm', 'Height': '30.9 cm', 'Depth': '506 mm', 'Weight': '20 kg'}",MC32J7035CT,Convection & Grill,32 L,"Black, Grey","Tact (Buttons), Jog Dial",Counter Top,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",523 mm,30.9 cm,20 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmejwkgrg764wjf?pid=MRCEJWKGGSPRUZ9U,"SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",SAMSUNG,"13,900","11,300",18,4.4,166,"{'In The Box': '1 Roller Ring\n1 Microwave Oven\n1 Glass Turn Table\n1 Grill Rack & 1 User Manual with Warranty Card including Starter Kit', 'Brand': 'SAMSUNG', 'Model Name': 'CE76JD-B/XTL', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Frequency': '2450 MHz', 'Display Type': 'LED Digital Display', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Control Features': '30 sec. Plus', 'Temperature Range': '40 - 200 degree C', 'Other Performance Features': 'Power Defrost'}","{'Memory Function': 'No', 'Deodorizer': 'No', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Wire Rack, Grill Rack', 'Other Convenience Features': 'Keep Warm, Clock, Eco Mode, Curd Making in 35 min, Sound On / Off'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1100 W', 'Power Consumption - Convection': '1700 W', 'Power Consumption - Microwave': '1200 W', 'Other Power Features': 'Power Consumption (Max): 2350 W, Microwave Output: 800 W'}","{'Width': '48.9 cm', 'Height': '28.2 cm', 'Depth': '44.4 cm', 'Turntable Diameter': '25.5 cm', 'Cavity Width': '33 cm', 'Cavity Height': '21.1 cm', 'Cavity Depth': '30.9 cm', 'Weight': '15 kg'}",CE76JD-B/XTL,Convection,21 L,Black,Touch Key Pad (Membrane),,1 year on Product and 4 years extended on Magnetron,800 W,"AC 230 V, 50 Hz",48.9 cm,28.2 cm,15 kg,6,Yes,Yes,Yes,No,,,Yes,,"Wire Rack, Grill Rack"
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmdwdmndxx5dare?pid=MRCDWBZXREDGU8JY,"SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",SAMSUNG,"11,800","11,320",4,4.4,197,"{'In The Box': '1 Roller Ring\n1 Gril Rack & 1 User Manual with Warranty Card including Starter Kit\n1 Microwave Oven\n1 Glass Turn Table', 'Brand': 'SAMSUNG', 'Model Name': 'CE73JD/XTL', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Display Type': 'LED Bar', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and extended 4 years warranty on Magnetron and Extended warranty on Magnetron will be valid till 30th June, 2019.', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Control Features': '30 sec Plus', 'Other Performance Features': 'Auto Defrost, Auto Cook, Various Cooking Mode'}","{'Child Lock': 'Yes', 'Racks & Trays Available': 'Round Rack', 'Other Convenience Features': 'Fast Preheat'}","{'Power Output': '2350 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Microwave': '1200 W'}","{'Width': '48.9 cm', 'Height': '28.2 cm', 'Depth': '44.4 cm', 'Weight': '15 kg'}",CE73JD/XTL,Convection,21 L,Black,Touch Key Pad (Membrane),,"1 year on Product and extended 4 years warranty on Magnetron and Extended warranty on Magnetron will be valid till 30th June, 2019.",2350 W,"AC 230 V, 50 Hz",48.9 cm,28.2 cm,15 kg,6,Yes,,Yes,,,,Yes,,Round Rack
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itmf64js7qrq636y?pid=MRCF64JS8DJCEV5K,"SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",SAMSUNG,"24,948","21,790",12,4.4,36,"{'In The Box': 'Wire�Rack\nCrusty�Plate\nUser�Manual\nGlass�Turn�Table\nRoller�Ring\nMicrowave�Oven', 'Brand': 'SAMSUNG', 'Model Name': 'MC32K7056CK/TL', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Jog Dial, Feather Touch', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron'},"{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'No', 'Defrost': 'Yes'}",{'Not available'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '523 mm', 'Height': '309 mm', 'Depth': '480 mm', 'Weight': '20 kg'}",MC32K7056CK/TL,Convection,32 L,Black,"Jog Dial, Feather Touch",,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",523 mm,309 mm,20 kg,,Yes,No,Yes,,,,,,
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itmeykcrzrzfx8q7?pid=MRCEYKCRZAKGYZWF,"SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",SAMSUNG,"19,990","16,990",15,4.3,23,"{'In The Box': '1 Microwave Oven Wire Rack\nCrusty Plate Quick Guide Label', 'Brand': 'SAMSUNG', 'Model Name': 'MC28H5025QB/TL', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Tact (Buttons)', 'Display Type': 'LED-Bar', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron'},"{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Temperature Range': '40 to 200DegreeC degree C', 'Other Performance Features': 'Auto Programs'}","{'Memory Function': 'No', 'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Wire Rack', 'Other Convenience Features': 'Curd Making in 35 mins'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W', 'Other Power Features': 'Power Consumption (Maximum): 2900 W'}","{'Width': '517 mm', 'Height': '310 mm', 'Depth': '474.8 mm', 'Turntable Diameter': '318 mm', 'Cavity Width': '358 mm', 'Cavity Height': '235.5 mm', 'Cavity Depth': '327 mm', 'Weight': '17.5 kg'}",MC28H5025QB/TL,Convection,28 L,Black,Tact (Buttons),,1 year on Product and 4 years extended on Magnetron,900 W,"AC 230 V, 50 Hz",517 mm,310 mm,17.5 kg,6,Yes,Yes,Yes,No,,,Yes,,Wire Rack
https://www.flipkart.com/samsung-28-l-slim-fry-convection-grill-microwave-oven/p/itm34fc35170ad79?pid=MRCDZM93KNYFE6XN,"SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",SAMSUNG,"16,550","16,550",0,4.4,"19,071","{'In The Box': '1 Roller Ring\n1 Microwave Oven\n1 Glass Turn Table\n1 Multispit and 1 User Manual with Warranty Card\n1 Wire Rack', 'Brand': 'SAMSUNG', 'Model Name': 'CE1041DSB2', 'Type': 'Convection & Grill', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'CMO', 'Frequency': '2450 MHz', 'Display Type': 'LED', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 4 years extended on Magnetron', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '6', 'Steam Cook': 'No', 'Control Features': '30 sec Plus', 'Other Performance Features': 'Auto Programs, Auto Cook, Child lock'}","{'Alarm': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': '50 Hz, AC 230 V', 'Power Consumption - Grill': '1500 W', 'Power Consumption - Convection': '2100 W', 'Power Consumption - Microwave': '1400 W', 'Other Power Features': 'Maximum Power: 2900 W'}","{'Width': '51.7 cm', 'Height': '31 cm', 'Depth': '47.5 cm', 'Turntable Diameter': '316 mm', 'Cavity Width': '358 cm', 'Cavity Height': '235.5 cm', 'Cavity Depth': '327 cm', 'Weight': '17.5 kg'}",CE1041DSB2,Convection & Grill,28 L,Black,Touch Key Pad (Membrane),CMO,1 year on Product and 4 years extended on Magnetron,900 W,"50 Hz, AC 230 V",51.7 cm,31 cm,17.5 kg,6,Yes,Yes,Yes,No,,Yes,Yes,,
